user_id,conversion_propensity_score,converted,user_segment,archetype,propensity_rank,propensity_decile,avg_score_in_segment,running_conv_rate_pct
U01802,65,0,Medium,Power Adopter,1426,8,64.82,39.61
U00451,65,0,Medium,Power Adopter,1426,8,64.82,38.98
U01057,65,1,Medium,Plateaued User,1426,8,64.82,37.74
U00297,65,0,Medium,Growing Casual,1426,8,64.82,37.79
U01306,65,0,Medium,Plateaued User,1426,8,64.82,37.89
U01829,65,1,Medium,Plateaued User,1426,8,64.82,37.7
U01420,65,1,Medium,Plateaued User,1426,8,64.82,37.62
U01381,65,0,Medium,Plateaued User,1426,8,64.82,38.2
U00521,65,0,Medium,Plateaued User,1426,8,64.82,38.0
U00361,65,1,Medium,Plateaued User,1426,8,64.82,38.04
U00503,65,1,Medium,Plateaued User,1426,8,64.82,38.5
U00807,64,1,Medium,Power Adopter,1456,8,64.82,41.6
U00682,64,0,Medium,Late Bloomer,1456,8,64.82,41.68
U00992,64,0,Medium,Plateaued User,1456,8,64.82,39.79
U00349,64,0,Medium,Plateaued User,1456,8,64.82,40.12
U01344,64,0,Medium,Growing Casual,1456,8,64.82,39.74
U01871,64,0,Medium,Plateaued User,1456,8,64.82,39.33
U00680,64,1,Medium,Growing Casual,1456,8,64.82,38.43
U00081,64,0,Medium,Plateaued User,1456,8,64.82,37.81
U00298,64,0,Medium,Power Adopter,1456,8,64.82,37.78
U00475,64,0,Medium,Late Bloomer,1456,8,64.82,37.54
U01427,64,0,Medium,Late Bloomer,1456,8,64.82,37.71
U00396,64,0,Medium,Plateaued User,1456,8,64.82,37.82
U00462,64,1,Medium,Plateaued User,1456,8,64.82,38.58
U00760,64,0,Medium,Late Bloomer,1456,8,64.82,38.56
U00644,63,0,High,Growing Casual,1470,8,90.36,38.08
U01890,63,0,High,Growing Casual,1470,8,90.36,37.72
U00137,63,0,High,Growing Casual,1470,8,90.36,38.25
U01418,63,1,Medium,Power Adopter,1470,8,64.82,80.0
U01659,63,0,Medium,Late Bloomer,1470,8,64.82,53.85
U00547,63,1,Medium,Plateaued User,1470,8,64.82,50.57
U00598,63,0,Medium,Power Adopter,1470,8,64.82,50.0
U01698,63,0,Medium,Power Adopter,1470,8,64.82,49.44
U00098,63,0,Medium,Late Bloomer,1470,8,64.82,45.6
U00687,63,0,Medium,Late Bloomer,1470,8,64.82,45.24
U00560,63,0,Medium,Late Bloomer,1470,8,64.82,48.23
U01218,63,0,Medium,Late Bloomer,1470,8,64.82,42.51
U00920,63,1,Medium,Plateaued User,1470,8,64.82,41.94
U00749,63,1,Medium,Plateaued User,1470,8,64.82,42.82
U00790,63,0,Medium,Plateaued User,1470,8,64.82,41.59
U01852,63,0,Medium,Late Bloomer,1470,8,64.82,40.86
U00747,63,1,Medium,Growing Casual,1470,8,64.82,41.06
U00773,63,0,Medium,Late Bloomer,1470,8,64.82,40.72
U01233,63,1,Medium,Plateaued User,1470,8,64.82,40.81
U01718,63,0,Medium,Plateaued User,1470,8,64.82,39.86
U01573,63,0,Medium,Plateaued User,1470,8,64.82,39.89
U01266,63,0,Medium,Late Bloomer,1470,8,64.82,39.89
U00902,63,0,Medium,Plateaued User,1470,8,64.82,40.08
U01447,63,0,Medium,Late Bloomer,1470,8,64.82,39.7
U01430,63,1,Medium,Plateaued User,1470,8,64.82,39.66
U00621,63,1,Medium,Growing Casual,1470,8,64.82,39.45
U01757,63,0,Medium,Late Bloomer,1470,8,64.82,38.95
U01937,63,0,Medium,Growing Casual,1470,8,64.82,38.63
U00537,63,0,Medium,Late Bloomer,1470,8,64.82,38.19
U00359,63,0,Medium,Late Bloomer,1470,8,64.82,37.75
U00200,63,0,Medium,Late Bloomer,1470,8,64.82,37.67
U00209,63,0,Medium,Power Adopter,1470,8,64.82,37.68
U00818,63,0,Medium,Late Bloomer,1470,8,64.82,37.73
U01045,63,0,Medium,Late Bloomer,1470,8,64.82,37.74
U01983,63,1,Medium,Plateaued User,1470,8,64.82,37.96
U00909,63,1,Medium,Plateaued User,1470,8,64.82,37.74
U01869,63,0,Medium,Plateaued User,1470,8,64.82,38.08
U00736,63,0,Medium,Late Bloomer,1470,8,64.82,38.41
U01926,63,0,Medium,Plateaued User,1470,8,64.82,38.27
U01914,63,0,Medium,Late Bloomer,1470,8,64.82,37.99
U01513,63,0,Medium,Plateaued User,1470,8,64.82,38.48
U01000,62,1,Low,Power Adopter,1511,8,37.33,42.39
U01166,62,0,Low,Power Adopter,1511,8,37.33,39.75
U00748,62,1,Low,Power Adopter,1511,8,37.33,40.14
U01748,62,0,Low,Power Adopter,1511,8,37.33,38.03
U00427,62,1,Medium,Growing Casual,1511,8,64.82,48.0
U01568,62,1,Medium,Growing Casual,1511,8,64.82,45.74
U01151,62,0,Medium,Plateaued User,1511,8,64.82,44.06
U00154,62,0,Medium,Plateaued User,1511,8,64.82,41.95
U01223,62,0,Medium,Plateaued User,1511,8,64.82,41.59
U01432,62,0,Medium,Late Bloomer,1511,8,64.82,41.79
U01878,62,0,Medium,Plateaued User,1511,8,64.82,41.76
U00338,62,1,Medium,Plateaued User,1511,8,64.82,40.1
U01988,62,1,Medium,Plateaued User,1511,8,64.82,39.57
U01628,62,0,Medium,Growing Casual,1511,8,64.82,39.0
U01403,62,0,Medium,Growing Casual,1511,8,64.82,38.59
U01868,62,0,Medium,Growing Casual,1511,8,64.82,37.51
U00795,62,0,Medium,Growing Casual,1511,8,64.82,37.88
U01819,62,0,Medium,Late Bloomer,1511,8,64.82,38.23
U00270,62,0,Medium,Plateaued User,1511,8,64.82,38.39
U01058,62,0,Medium,Growing Casual,1511,8,64.82,38.51
U00360,61,1,High,Growing Casual,1531,8,90.36,41.9
U00376,61,0,High,Growing Casual,1531,8,90.36,39.81
U00072,61,0,Medium,Late Bloomer,1531,8,64.82,48.1
U01737,61,1,Medium,Power Adopter,1531,8,64.82,43.44
U00442,61,0,Medium,Late Bloomer,1531,8,64.82,41.83
U01636,61,0,Medium,Plateaued User,1531,8,64.82,41.2
U01731,61,1,Medium,Late Bloomer,1531,8,64.82,40.95
U00544,61,0,Medium,Late Bloomer,1531,8,64.82,40.9
U01844,61,1,Medium,Late Bloomer,1531,8,64.82,40.25
U00463,61,1,Medium,Power Adopter,1531,8,64.82,39.92
U01044,61,0,Medium,Late Bloomer,1531,8,64.82,39.76
U01824,61,0,Medium,Late Bloomer,1531,8,64.82,39.74
U00797,61,0,Medium,Late Bloomer,1531,8,64.82,39.85
U00322,61,0,Medium,Plateaued User,1531,8,64.82,40.07
U00191,61,1,Medium,Growing Casual,1531,8,64.82,40.04
U01501,61,1,Medium,Late Bloomer,1531,8,64.82,39.62
U00692,61,0,Medium,Late Bloomer,1531,8,64.82,39.42
U00481,61,0,Medium,Late Bloomer,1531,8,64.82,38.05
U00833,61,0,Medium,Late Bloomer,1531,8,64.82,37.8
U00558,61,0,Medium,Late Bloomer,1531,8,64.82,37.64
U01458,61,1,Medium,Power Adopter,1531,8,64.82,37.64
U00260,61,1,Medium,Plateaued User,1531,8,64.82,38.24
U01416,61,0,Medium,Growing Casual,1531,8,64.82,38.11
U01495,61,0,Medium,Late Bloomer,1531,8,64.82,38.08
U01882,61,0,Medium,Late Bloomer,1531,8,64.82,38.12
U00166,61,0,Medium,Late Bloomer,1531,8,64.82,38.34
U00658,61,0,Medium,Plateaued User,1531,8,64.82,38.01
U01614,61,0,Medium,Plateaued User,1531,8,64.82,37.99
U00148,61,0,Medium,Power Adopter,1531,8,64.82,38.54
U01455,60,0,Medium,Plateaued User,1560,8,64.82,44.88
U01100,60,0,Medium,Plateaued User,1560,8,64.82,45.97
U00782,60,0,Medium,Plateaued User,1560,8,64.82,41.59
U00938,60,0,Medium,Plateaued User,1560,8,64.82,38.56
U00733,60,0,Medium,Growing Casual,1560,8,64.82,37.69
U00149,60,0,Medium,Plateaued User,1560,8,64.82,38.21
U01329,60,0,Medium,Plateaued User,1560,8,64.82,38.37
U00962,60,0,Medium,Plateaued User,1560,8,64.82,38.02
U01975,60,0,Medium,Growing Casual,1560,8,64.82,37.96
U00021,60,0,Medium,Plateaued User,1560,8,64.82,38.32
U01193,59,0,Low,Power Adopter,1570,8,37.33,40.19
U00286,59,0,Medium,Late Bloomer,1570,8,64.82,66.67
U01278,59,0,Medium,Late Bloomer,1570,8,64.82,49.09
U00906,59,0,Medium,Plateaued User,1570,8,64.82,46.61
U01064,59,0,Medium,Plateaued User,1570,8,64.82,43.9
U00867,59,1,Medium,Plateaued User,1570,8,64.82,41.47
U00264,59,0,Medium,Growing Casual,1570,8,64.82,41.34
U01887,59,0,Medium,Power Adopter,1570,8,64.82,41.12
U01610,59,1,Medium,Champion,1570,8,64.82,40.99
U01560,59,1,Medium,Growing Casual,1570,8,64.82,40.29
U01226,59,1,Medium,Late Bloomer,1570,8,64.82,39.91
U00499,59,1,Medium,Growing Casual,1570,8,64.82,39.76
U01137,59,0,Medium,Power Adopter,1570,8,64.82,39.13
U01634,59,1,Medium,Growing Casual,1570,8,64.82,37.56
U01803,59,0,Medium,Plateaued User,1570,8,64.82,37.77
U00076,59,0,Medium,Late Bloomer,1570,8,64.82,37.86
U01189,59,0,Medium,Late Bloomer,1570,8,64.82,37.57
U01684,59,0,Medium,Plateaued User,1570,8,64.82,38.1
U01644,59,0,Medium,Growing Casual,1570,8,64.82,38.35
U01950,59,0,Medium,Plateaued User,1570,8,64.82,38.32
U00944,59,0,Medium,Plateaued User,1570,8,64.82,38.38
U00263,59,0,Medium,Power Adopter,1570,8,64.82,38.16
U00407,59,0,Medium,Plateaued User,1570,8,64.82,37.97
U01282,58,0,Low,Plateaued User,1593,8,37.33,51.28
U00595,58,1,Low,Plateaued User,1593,8,37.33,39.82
U01104,58,0,Low,Plateaued User,1593,8,37.33,38.16
U01816,58,1,Medium,Growing Casual,1593,8,64.82,59.09
U00356,58,0,Medium,Growing Casual,1593,8,64.82,50.72
U01248,58,0,Medium,Growing Casual,1593,8,64.82,46.4
U01047,58,0,Medium,Plateaued User,1593,8,64.82,44.6
U00077,58,1,Medium,Plateaued User,1593,8,64.82,44.1
U00550,58,1,Medium,Plateaued User,1593,9,64.82,41.65
U00162,58,1,Medium,Plateaued User,1593,9,64.82,41.45
U00157,58,1,Medium,Plateaued User,1593,9,64.82,41.32
U01756,58,0,Medium,Late Bloomer,1593,9,64.82,41.19
U00279,58,1,Medium,Late Bloomer,1593,9,64.82,41.08
U00141,58,0,Medium,Plateaued User,1593,9,64.82,40.14
U00913,58,0,Medium,Plateaued User,1593,9,64.82,40.08
U01728,58,1,Medium,Late Bloomer,1593,9,64.82,40.16
U00474,58,0,Medium,Plateaued User,1593,9,64.82,39.75
U01060,58,0,Medium,Growing Casual,1593,9,64.82,39.41
U00013,58,0,Medium,Plateaued User,1593,9,64.82,38.53
U01482,58,0,Medium,Plateaued User,1593,9,64.82,37.93
U00839,58,1,Medium,Late Bloomer,1593,9,64.82,38.27
U00329,58,0,Medium,Plateaued User,1593,9,64.82,38.08
U01204,58,0,Medium,Plateaued User,1593,9,64.82,38.36
U00291,58,0,Medium,Plateaued User,1593,9,64.82,38.14
U01670,58,1,Medium,Growing Casual,1593,9,64.82,38.17
U00010,57,1,Low,Power Adopter,1618,9,37.33,41.51
U00816,57,0,Medium,Late Bloomer,1618,9,64.82,52.5
U00357,57,1,Medium,Plateaued User,1618,9,64.82,48.34
U00624,57,0,Medium,Late Bloomer,1618,9,64.82,46.19
U00259,57,0,Medium,Plateaued User,1618,9,64.82,41.37
U01847,57,0,Medium,Plateaued User,1618,9,64.82,40.02
U01311,57,0,Medium,Growing Casual,1618,9,64.82,40.06
U00813,57,0,Medium,Growing Casual,1618,9,64.82,39.46
U01630,57,0,Medium,Late Bloomer,1618,9,64.82,38.96
U01270,57,1,Medium,Growing Casual,1618,9,64.82,38.58
U01328,57,0,Medium,Plateaued User,1618,9,64.82,38.4
U00714,57,0,Medium,Growing Casual,1618,9,64.82,37.84
U01745,57,0,Medium,Late Bloomer,1618,9,64.82,38.05
U01840,57,0,Medium,Late Bloomer,1618,9,64.82,37.96
U00878,57,0,Medium,Growing Casual,1618,9,64.82,38.06
U00996,57,0,Medium,Plateaued User,1618,9,64.82,38.15
U01906,57,1,Medium,Plateaued User,1618,9,64.82,38.54
U00831,57,0,Medium,Plateaued User,1618,9,64.82,38.52
U00602,57,1,Medium,Growing Casual,1618,9,64.82,38.52
U01619,56,0,Medium,Plateaued User,1637,9,64.82,47.73
U00233,56,0,Medium,Window Shopper,1637,9,64.82,47.4
U01035,56,0,Medium,Late Bloomer,1637,9,64.82,43.94
U00960,56,0,Medium,Plateaued User,1637,9,64.82,43.3
U01642,56,0,Medium,Plateaued User,1637,9,64.82,41.32
U00413,56,0,Medium,Plateaued User,1637,9,64.82,41.61
U01033,56,0,Medium,Late Bloomer,1637,9,64.82,39.98
U01001,56,1,Medium,Plateaued User,1637,9,64.82,39.98
U00135,56,0,Medium,Plateaued User,1637,9,64.82,39.63
U01895,56,0,Medium,Plateaued User,1637,9,64.82,39.38
U01879,56,0,Medium,Plateaued User,1637,9,64.82,39.38
U01986,56,0,Medium,Plateaued User,1637,9,64.82,38.13
U01674,56,1,Medium,Growing Casual,1637,9,64.82,37.85
U01953,56,1,Medium,Plateaued User,1637,9,64.82,37.56
U00659,56,0,Medium,Plateaued User,1637,9,64.82,37.63
U01559,55,0,Medium,Plateaued User,1652,9,64.82,47.87
U01661,55,0,Medium,Growing Casual,1652,9,64.82,41.5
U01257,55,0,Medium,Window Shopper,1652,9,64.82,40.75
U00523,55,0,Medium,Plateaued User,1652,9,64.82,39.71
U01658,55,0,Medium,Plateaued User,1652,9,64.82,38.36
U00633,55,0,Medium,Window Shopper,1652,9,64.82,37.68
U00887,55,1,Medium,Plateaued User,1652,9,64.82,38.39
U00968,55,0,Medium,Growing Casual,1652,9,64.82,38.34
U01959,55,0,Medium,Plateaued User,1652,9,64.82,37.95
U00216,55,0,Medium,Plateaued User,1652,9,64.82,38.49
U01924,54,0,Low,Power Adopter,1662,9,37.33,48.89
U00525,54,0,Low,Power Adopter,1662,9,37.33,45.36
U01709,54,0,Low,Power Adopter,1662,9,37.33,39.7
U00573,54,0,Low,Window Shopper,1662,9,37.33,37.93
U01194,54,0,Medium,Late Bloomer,1662,9,64.82,51.22
U01739,54,0,Medium,Plateaued User,1662,9,64.82,44.9
U00620,54,0,Medium,Late Bloomer,1662,9,64.82,47.15
U01407,54,0,Medium,Late Bloomer,1662,9,64.82,43.67
U01671,54,0,Medium,Late Bloomer,1662,9,64.82,43.52
U00478,54,0,Medium,Late Bloomer,1662,9,64.82,42.39
U00416,54,0,Medium,Late Bloomer,1662,9,64.82,41.27
U00953,54,0,Medium,Late Bloomer,1662,9,64.82,41.51
U00163,54,0,Medium,Window Shopper,1662,9,64.82,41.51
U01413,54,0,Medium,Growing Casual,1662,9,64.82,41.05
U01846,54,0,Medium,Plateaued User,1662,9,64.82,41.12
U01940,54,0,Medium,Growing Casual,1662,9,64.82,40.69
U00067,54,0,Medium,Plateaued User,1662,9,64.82,41.01
U01467,54,0,Medium,Plateaued User,1662,9,64.82,40.95
U00857,54,0,Medium,Growing Casual,1662,9,64.82,40.0
U01838,54,0,Medium,Late Bloomer,1662,9,64.82,40.1
U00886,54,0,Medium,Plateaued User,1662,9,64.82,38.91
U00910,54,0,Medium,Late Bloomer,1662,9,64.82,38.93
U00756,54,0,Medium,Late Bloomer,1662,9,64.82,38.02
U01794,54,1,Medium,Late Bloomer,1662,9,64.82,38.07
U01691,54,0,Medium,Late Bloomer,1662,9,64.82,38.07
U01118,54,0,Medium,Plateaued User,1662,9,64.82,37.65
U01907,54,0,Medium,Late Bloomer,1662,9,64.82,37.62
U00251,54,0,Medium,Plateaued User,1662,9,64.82,37.7
U00066,54,0,Medium,Growing Casual,1662,9,64.82,37.65
U00399,54,0,Medium,Plateaued User,1662,9,64.82,37.92
U01872,54,0,Medium,Plateaued User,1662,9,64.82,37.74
U00083,54,0,Medium,Plateaued User,1662,9,64.82,38.19
U01594,54,0,Medium,Late Bloomer,1662,9,64.82,38.25
U01396,54,0,Medium,Growing Casual,1662,9,64.82,38.13
U01334,54,0,Medium,Late Bloomer,1662,9,64.82,38.1
U00783,54,0,Medium,Plateaued User,1662,9,64.82,37.97
U01109,54,0,Medium,Plateaued User,1662,9,64.82,38.0
U00999,54,0,Medium,Plateaued User,1662,9,64.82,37.91
U00661,54,0,Medium,Late Bloomer,1662,9,64.82,38.07
U00590,54,0,Medium,Late Bloomer,1662,9,64.82,38.3
U00666,54,0,Medium,Late Bloomer,1662,9,64.82,38.52
U01884,54,0,Medium,Plateaued User,1662,9,64.82,38.5
U00087,54,1,Medium,Power Adopter,1662,9,64.82,38.52
U00609,53,0,Low,Plateaued User,1705,9,37.33,41.82
U01026,53,0,Low,Plateaued User,1705,9,37.33,40.69
U00890,53,0,Low,Plateaued User,1705,9,37.33,38.89
U00534,53,0,Low,Plateaued User,1705,9,37.33,37.98
U01199,53,1,Medium,Plateaued User,1705,9,64.82,51.43
U01021,53,0,Medium,Plateaued User,1705,9,64.82,44.44
U01977,53,1,Medium,Plateaued User,1705,9,64.82,47.42
U01421,53,0,Medium,Growing Casual,1705,9,64.82,45.98
U00395,53,0,Medium,Growing Casual,1705,9,64.82,43.17
U00777,53,0,Medium,Plateaued User,1705,9,64.82,41.48
U00470,53,0,Medium,Growing Casual,1705,9,64.82,39.1
U00528,53,0,Medium,Plateaued User,1705,9,64.82,38.88
U01011,53,1,Medium,Growing Casual,1705,9,64.82,38.42
U01250,53,0,Medium,Plateaued User,1705,9,64.82,37.89
U01848,53,1,Medium,Growing Casual,1705,9,64.82,38.25
U00875,53,0,Medium,Growing Casual,1705,9,64.82,38.5
U01841,52,0,Low,Plateaued User,1721,9,37.33,41.3
U00776,52,0,Low,Plateaued User,1721,9,37.33,40.63
U01580,52,0,Low,Plateaued User,1721,9,37.33,39.42
U01452,52,0,Low,Plateaued User,1721,9,37.33,37.83
U00235,52,1,Medium,Growing Casual,1721,9,64.82,43.34
U00496,52,0,Medium,Growing Casual,1721,9,64.82,43.21
U00150,52,1,Medium,Late Bloomer,1721,9,64.82,42.0
U00236,52,0,Medium,Late Bloomer,1721,9,64.82,41.42
U01113,52,0,Medium,Plateaued User,1721,9,64.82,41.24
U01453,52,0,Medium,Growing Casual,1721,9,64.82,41.57
U01980,52,1,Medium,Late Bloomer,1721,9,64.82,41.15
U01753,52,0,Medium,Growing Casual,1721,9,64.82,40.15
U00862,52,1,Medium,Plateaued User,1721,9,64.82,39.93
U00459,52,1,Medium,Growing Casual,1721,9,64.82,39.39
U00377,52,1,Medium,Plateaued User,1721,9,64.82,39.68
U00128,52,1,Medium,Growing Casual,1721,9,64.82,37.68
U00434,52,0,Medium,Growing Casual,1721,9,64.82,37.67
U01957,52,0,Medium,Growing Casual,1721,9,64.82,38.14
U01995,52,1,Medium,Plateaued User,1721,9,64.82,38.19
U00613,51,0,Low,Plateaued User,1740,9,37.33,41.48
U01408,51,0,Low,Plateaued User,1740,9,37.33,39.7
U00139,51,0,Low,Window Shopper,1740,9,37.33,37.72
U00094,51,0,Low,Plateaued User,1740,9,37.33,37.74
U01499,51,1,Low,Plateaued User,1740,9,37.33,38.55
U00936,51,0,Medium,Plateaued User,1740,9,64.82,42.29
U01908,51,0,Medium,Plateaued User,1740,9,64.82,41.74
U00341,51,0,Medium,Plateaued User,1740,9,64.82,38.55
U00280,51,1,Medium,Window Shopper,1740,9,64.82,37.73
U00835,51,0,Medium,Growing Casual,1740,9,64.82,37.81
U00746,51,0,Medium,Plateaued User,1740,9,64.82,38.25
U00239,51,0,Medium,Plateaued User,1740,9,64.82,38.18
U01367,51,1,Medium,Plateaued User,1740,9,64.82,37.99
U01556,50,0,Medium,Growing Casual,1753,9,64.82,52.46
U01009,50,0,Medium,Growing Casual,1753,9,64.82,47.89
U01395,50,0,Medium,Growing Casual,1753,9,64.82,41.13
U01186,50,0,Medium,Late Bloomer,1753,9,64.82,39.71
U01786,50,0,Medium,Growing Casual,1753,9,64.82,39.87
U00764,50,0,Medium,Growing Casual,1753,9,64.82,37.9
U00405,50,1,Medium,Late Bloomer,1753,9,64.82,38.09
U01502,50,0,Medium,Growing Casual,1753,9,64.82,38.3
U01736,50,0,Medium,Late Bloomer,1753,9,64.82,37.97
U00368,50,0,Medium,Growing Casual,1753,9,64.82,38.48
U00003,49,0,Low,Growing Casual,1763,9,37.33,43.46
U01550,49,0,Low,Growing Casual,1763,9,37.33,40.02
U00079,49,0,Medium,Plateaued User,1763,9,64.82,47.55
U01507,49,1,Medium,Plateaued User,1763,9,64.82,48.68
U01553,49,1,Medium,Plateaued User,1763,9,64.82,48.02
U00517,49,1,Medium,Plateaued User,1763,9,64.82,44.8
U01428,49,1,Medium,Plateaued User,1763,9,64.82,44.14
U01797,49,1,Medium,Plateaued User,1763,9,64.82,43.65
U00604,49,1,Medium,Late Bloomer,1763,9,64.82,41.71
U01111,49,0,Medium,Plateaued User,1763,9,64.82,41.43
U00901,49,1,Medium,Late Bloomer,1763,9,64.82,40.2
U00460,49,0,Medium,Late Bloomer,1763,9,64.82,39.66
U00649,49,0,Medium,Plateaued User,1763,9,64.82,39.38
U00350,49,0,Medium,Plateaued User,1763,9,64.82,38.51
U00033,49,0,Medium,Late Bloomer,1763,9,64.82,38.04
U00008,49,0,Medium,Plateaued User,1763,9,64.82,37.61
U01336,49,1,Medium,Plateaued User,1763,9,64.82,37.59
U00655,49,1,Medium,Plateaued User,1763,9,64.82,38.07
U01445,49,0,Medium,Plateaued User,1763,9,64.82,38.29
U00036,49,0,Medium,Late Bloomer,1763,9,64.82,38.17
U01945,49,1,Medium,Late Bloomer,1763,9,64.82,38.34
U01262,49,0,Medium,Plateaued User,1763,9,64.82,38.17
U00024,49,0,Medium,Plateaued User,1763,9,64.82,38.5
U00053,48,1,Low,Plateaued User,1786,9,37.33,41.42
U01068,48,0,Low,Plateaued User,1786,9,37.33,39.63
U00308,48,0,Low,Plateaued User,1786,9,37.33,39.35
U00410,48,1,Low,Plateaued User,1786,9,37.33,39.43
U00605,48,1,Low,Plateaued User,1786,9,37.33,37.6
U00987,48,0,Low,Plateaued User,1786,9,37.33,37.89
U01023,48,1,Medium,Growing Casual,1786,9,64.82,43.83
U00697,48,0,Medium,Growing Casual,1786,9,64.82,41.37
U00276,48,0,Medium,Growing Casual,1786,9,64.82,39.98
U00332,48,0,Medium,Growing Casual,1786,9,64.82,39.67
U01800,48,1,Medium,Growing Casual,1786,9,64.82,37.78
U00724,48,0,Medium,Growing Casual,1786,9,64.82,37.8
U00646,48,0,Medium,Growing Casual,1786,9,64.82,38.32
U00924,48,0,Medium,Plateaued User,1786,9,64.82,38.08
U00492,48,1,Medium,Growing Casual,1786,9,64.82,38.51
U01401,47,0,Low,Plateaued User,1801,10,37.33,51.02
U01415,47,0,Low,Plateaued User,1801,10,37.33,39.89
U00905,47,1,Medium,Growing Casual,1801,10,64.82,47.92
U00872,47,1,Medium,Growing Casual,1801,10,64.82,47.69
U00663,47,1,Medium,Plateaued User,1801,10,64.82,46.64
U00686,47,1,Medium,Plateaued User,1801,10,64.82,41.05
U00507,47,0,Medium,Growing Casual,1801,10,64.82,37.89
U00397,47,1,Medium,Plateaued User,1801,10,64.82,38.27
U01704,46,0,Low,Window Shopper,1809,10,37.33,50.63
U00473,46,1,Low,Plateaued User,1809,10,37.33,38.0
U01782,46,0,Medium,Growing Casual,1809,10,64.82,42.66
U00283,46,1,Medium,Plateaued User,1809,10,64.82,41.22
U01508,46,1,Medium,Growing Casual,1809,10,64.82,39.88
U01909,46,0,Medium,Growing Casual,1809,10,64.82,37.81
U00337,46,0,Medium,Growing Casual,1809,10,64.82,37.94
U01578,46,0,Medium,Growing Casual,1809,10,64.82,38.06
U01574,46,0,Medium,Growing Casual,1809,10,64.82,38.48
U01431,45,0,Low,Plateaued User,1818,10,37.33,44.64
U01368,45,0,Low,Window Shopper,1818,10,37.33,37.61
U00538,45,0,Medium,Late Bloomer,1818,10,64.82,45.78
U00355,45,1,Medium,Plateaued User,1818,10,64.82,43.71
U01340,45,1,Medium,Late Bloomer,1818,10,64.82,44.01
U00778,45,0,Medium,Growing Casual,1818,10,64.82,41.42
U01202,45,1,Medium,Late Bloomer,1818,10,64.82,40.24
U00635,45,0,Medium,Late Bloomer,1818,10,64.82,39.96
U00197,45,0,Medium,Plateaued User,1818,10,64.82,38.11
U01399,45,0,Medium,Growing Casual,1818,10,64.82,38.17
U01788,45,1,Medium,Growing Casual,1818,10,64.82,38.51
U01291,44,0,Low,Plateaued User,1829,10,37.33,45.56
U01128,44,1,Low,Window Shopper,1829,10,37.33,41.63
U00805,44,1,Low,Plateaued User,1829,10,37.33,38.95
U00519,44,0,Medium,Plateaued User,1829,10,64.82,44.0
U01102,44,1,Medium,Plateaued User,1829,10,64.82,46.0
U00720,44,0,Medium,Plateaued User,1829,10,64.82,42.26
U00917,44,0,Medium,Plateaued User,1829,10,64.82,39.92
U01114,44,0,Medium,Plateaued User,1829,10,64.82,38.14
U00995,44,1,Medium,Plateaued User,1829,10,64.82,38.17
U01126,43,0,Low,Plateaued User,1838,10,37.33,46.02
U01954,43,1,Low,Plateaued User,1838,10,37.33,45.77
U00468,43,0,Low,Plateaued User,1838,10,37.33,40.98
U00032,43,1,Low,Plateaued User,1838,10,37.33,39.94
U01641,43,1,Low,Plateaued User,1838,10,37.33,37.94
U00457,43,0,Low,Plateaued User,1838,10,37.33,37.79
U00025,43,0,Low,Plateaued User,1838,10,37.33,38.28
U00122,43,0,Low,Plateaued User,1838,10,37.33,38.26
U00068,43,1,Medium,Growing Casual,1838,10,64.82,52.0
U01485,43,1,Medium,Growing Casual,1838,10,64.82,45.31
U01142,43,1,Medium,Growing Casual,1838,10,64.82,37.9
U01041,43,0,Medium,Growing Casual,1838,10,64.82,37.6
U00623,43,1,Medium,Growing Casual,1838,10,64.82,37.7
U01316,43,1,Medium,Growing Casual,1838,10,64.82,37.92
U00750,42,0,Low,Window Shopper,1852,10,37.33,37.87
U01055,42,0,Medium,Plateaued User,1852,10,64.82,50.0
U01158,42,0,Medium,Plateaued User,1852,10,64.82,40.98
U00108,42,0,Medium,Plateaued User,1852,10,64.82,40.14
U00771,42,0,Medium,Plateaued User,1852,10,64.82,37.91
U00793,42,0,Medium,Plateaued User,1852,10,64.82,37.64
U01604,41,0,Low,Window Shopper,1858,10,37.33,45.78
U01960,41,0,Low,Plateaued User,1858,10,37.33,42.56
U00326,41,0,Low,Window Shopper,1858,10,37.33,39.93
U01433,41,0,Low,Window Shopper,1858,10,37.33,38.04
U00069,41,0,Low,Window Shopper,1858,10,37.33,38.11
U00513,41,0,Medium,Growing Casual,1858,10,64.82,48.37
U00472,41,1,Medium,Growing Casual,1858,10,64.82,46.22
U00224,41,0,Medium,Growing Casual,1858,10,64.82,41.15
U01662,41,1,Medium,Growing Casual,1858,10,64.82,41.7
U00146,41,1,Medium,Window Shopper,1858,10,64.82,41.4
U00789,41,0,Medium,Growing Casual,1858,10,64.82,40.91
U01337,41,0,Medium,Growing Casual,1858,10,64.82,40.27
U01498,41,1,Medium,Growing Casual,1858,10,64.82,40.0
U00926,41,1,Medium,Growing Casual,1858,10,64.82,38.16
U01341,41,1,Medium,Growing Casual,1858,10,64.82,38.3
U00896,40,0,Low,Window Shopper,1873,10,37.33,45.61
U01260,40,0,Low,Window Shopper,1873,10,37.33,39.4
U01434,40,0,Low,Plateaued User,1873,10,37.33,38.38
U00345,40,1,Low,Plateaued User,1873,10,37.33,38.33
U00004,40,1,Low,Plateaued User,1873,10,37.33,37.97
U00445,40,0,Medium,Plateaued User,1873,10,64.82,39.78
U01056,40,0,Medium,Window Shopper,1873,10,64.82,37.57
