user_id,event_timestamp,event_type,device,event_date,event_hour
U01721,2026-04-15 16:37:00,login,unknown,2026-04-15,16
U01721,2026-04-17 14:03:00,session_start,web,2026-04-17,14
U01721,2026-04-12 00:28:00,login,web,2026-04-12,0
U01721,2026-04-17 23:01:00,page_view,unknown,2026-04-17,23
U01721,2026-04-21 04:24:00,page_view,mobile,2026-04-21,4
U01721,2026-04-09 14:25:00,login,web,2026-04-09,14
U01722,2026-04-08 21:55:00,logout,mobile,2026-04-08,21
U01722,2026-03-30 13:21:00,session_start,mobile,2026-03-30,13
U01722,2026-03-28 15:38:00,session_end,web,2026-03-28,15
U01723,2026-05-02 23:31:00,login,unknown,2026-05-02,23
U01723,2026-05-06 19:50:00,page_view,mobile,2026-05-06,19
U01723,2026-05-05 19:59:00,session_end,unknown,2026-05-05,19
U01723,2026-05-05 21:21:00,login,mobile,2026-05-05,21
U01723,2026-05-07 18:39:00,session_start,mobile,2026-05-07,18
U01724,2026-05-10 18:51:00,login,web,2026-05-10,18
U01724,2026-05-09 08:17:00,login,mobile,2026-05-09,8
U01724,2026-05-12 11:28:00,page_view,mobile,2026-05-12,11
U01724,2026-05-12 05:25:00,logout,mobile,2026-05-12,5
U01724,2026-05-15 19:01:00,login,unknown,2026-05-15,19
U01724,2026-05-16 11:06:00,login,web,2026-05-16,11
U01724,2026-05-06 15:59:00,login,unknown,2026-05-06,15
U01724,2026-05-17 17:53:00,page_view,unknown,2026-05-17,17
U01725,2026-04-09 11:41:00,login,mobile,2026-04-09,11
U01725,2026-04-11 06:04:00,page_view,unknown,2026-04-11,6
U01725,2026-04-17 07:04:00,logout,mobile,2026-04-17,7
U01725,2026-04-18 09:52:00,session_start,web,2026-04-18,9
U01725,2026-04-22 12:56:00,login,unknown,2026-04-22,12
U01725,2026-04-19 03:54:00,session_start,unknown,2026-04-19,3
U01725,2026-04-13 20:03:00,login,web,2026-04-13,20
U01725,2026-04-20 00:51:00,login,web,2026-04-20,0
U01725,2026-04-10 15:33:00,session_start,web,2026-04-10,15
U01725,2026-04-18 19:49:00,session_end,web,2026-04-18,19
U01725,2026-04-22 16:42:00,logout,unknown,2026-04-22,16
U01725,2026-04-08 00:22:00,login,mobile,2026-04-08,0
U01725,2026-04-13 07:32:00,page_view,web,2026-04-13,7
U01725,2026-04-21 20:50:00,session_start,mobile,2026-04-21,20
U01725,2026-04-09 19:44:00,login,web,2026-04-09,19
U01726,2026-04-05 06:56:00,session_start,unknown,2026-04-05,6
U01726,2026-03-31 06:10:00,page_view,unknown,2026-03-31,6
U01726,2026-04-01 18:58:00,logout,mobile,2026-04-01,18
U01726,2026-04-02 15:18:00,page_view,unknown,2026-04-02,15
U01726,2026-04-03 05:11:00,session_start,unknown,2026-04-03,5
U01726,2026-03-27 06:05:00,login,web,2026-03-27,6
U01726,2026-03-24 21:16:00,logout,mobile,2026-03-24,21
U01726,2026-03-30 15:08:00,logout,web,2026-03-30,15
U01726,2026-03-29 10:28:00,session_end,mobile,2026-03-29,10
U01726,2026-04-02 03:19:00,logout,web,2026-04-02,3
U01727,2026-05-17 20:38:00,login,web,2026-05-17,20
U01727,2026-05-22 22:36:00,session_start,web,2026-05-22,22
U01727,2026-05-18 21:36:00,logout,unknown,2026-05-18,21
U01727,2026-05-15 20:16:00,page_view,mobile,2026-05-15,20
U01727,2026-05-21 08:00:00,session_end,mobile,2026-05-21,8
U01727,2026-05-25 15:28:00,page_view,web,2026-05-25,15
U01727,2026-05-26 11:28:00,logout,mobile,2026-05-26,11
U01727,2026-05-23 20:26:00,session_end,web,2026-05-23,20
U01727,2026-05-13 20:28:00,login,web,2026-05-13,20
U01727,2026-05-23 03:57:00,session_end,mobile,2026-05-23,3
U01727,2026-05-18 02:41:00,login,web,2026-05-18,2
U01727,2026-05-16 02:41:00,session_end,unknown,2026-05-16,2
U01727,2026-05-20 04:01:00,session_start,web,2026-05-20,4
U01728,2026-03-14 03:17:00,login,web,2026-03-14,3
U01728,2026-03-11 13:58:00,login,unknown,2026-03-11,13
U01729,2026-04-10 12:46:00,session_start,unknown,2026-04-10,12
U01729,2026-04-10 00:05:00,page_view,web,2026-04-10,0
U01730,2026-05-02 22:17:00,login,web,2026-05-02,22
U01730,2026-05-02 02:00:00,login,unknown,2026-05-02,2
U01731,2026-03-07 11:21:00,session_start,unknown,2026-03-07,11
U01731,2026-03-08 09:29:00,login,unknown,2026-03-08,9
U01731,2026-03-10 20:54:00,logout,unknown,2026-03-10,20
U01731,2026-03-02 23:29:00,login,mobile,2026-03-02,23
U01732,2026-02-27 20:30:00,session_start,web,2026-02-27,20
U01732,2026-02-19 01:21:00,login,unknown,2026-02-19,1
U01732,2026-02-26 10:39:00,login,mobile,2026-02-26,10
U01732,2026-02-21 07:03:00,session_end,web,2026-02-21,7
U01732,2026-03-04 13:48:00,page_view,mobile,2026-03-04,13
U01732,2026-02-19 09:44:00,session_start,web,2026-02-19,9
U01733,2026-03-06 13:53:00,login,unknown,2026-03-06,13
U01733,2026-03-06 10:14:00,logout,unknown,2026-03-06,10
U01733,2026-02-24 00:20:00,login,web,2026-02-24,0
U01733,2026-02-23 17:38:00,login,unknown,2026-02-23,17
U01733,2026-03-04 16:04:00,page_view,unknown,2026-03-04,16
U01733,2026-02-23 18:12:00,login,unknown,2026-02-23,18
U01733,2026-02-22 11:55:00,login,unknown,2026-02-22,11
U01734,2026-03-04 01:27:00,session_start,web,2026-03-04,1
U01734,2026-03-09 19:03:00,login,unknown,2026-03-09,19
U01734,2026-03-16 14:03:00,login,web,2026-03-16,14
U01734,2026-03-07 03:07:00,session_start,unknown,2026-03-07,3
U01734,2026-03-10 19:27:00,page_view,mobile,2026-03-10,19
U01734,2026-03-04 19:36:00,login,unknown,2026-03-04,19
U01735,2026-03-07 01:36:00,session_end,unknown,2026-03-07,1
U01735,2026-03-10 01:35:00,session_start,web,2026-03-10,1
U01735,2026-03-09 13:52:00,login,mobile,2026-03-09,13
U01735,2026-03-02 19:55:00,session_end,mobile,2026-03-02,19
U01735,2026-02-28 16:42:00,logout,unknown,2026-02-28,16
U01735,2026-03-08 16:19:00,page_view,unknown,2026-03-08,16
U01735,2026-03-07 18:34:00,session_end,mobile,2026-03-07,18
U01736,2026-06-12 06:29:00,login,unknown,2026-06-12,6
U01737,2026-02-05 23:25:00,session_end,unknown,2026-02-05,23
U01737,2026-01-30 14:16:00,session_end,mobile,2026-01-30,14
U01737,2026-02-08 07:00:00,logout,web,2026-02-08,7
U01738,2026-06-16 22:28:00,login,web,2026-06-16,22
U01738,2026-06-11 15:52:00,login,web,2026-06-11,15
U01738,2026-06-07 03:51:00,login,mobile,2026-06-07,3
U01738,2026-06-13 14:54:00,login,web,2026-06-13,14
U01738,2026-06-08 10:24:00,session_start,web,2026-06-08,10
U01738,2026-06-11 00:34:00,login,mobile,2026-06-11,0
U01738,2026-06-11 12:19:00,session_end,web,2026-06-11,12
U01738,2026-06-17 07:28:00,login,unknown,2026-06-17,7
U01739,2026-01-23 10:03:00,session_end,web,2026-01-23,10
U01739,2026-01-21 20:10:00,page_view,mobile,2026-01-21,20
U01739,2026-01-21 03:23:00,session_end,unknown,2026-01-21,3
U01739,2026-01-21 07:30:00,session_end,web,2026-01-21,7
U01739,2026-01-23 07:07:00,page_view,web,2026-01-23,7
U01739,2026-01-16 03:32:00,page_view,web,2026-01-16,3
U01739,2026-01-22 07:24:00,logout,web,2026-01-22,7
U01739,2026-01-11 08:57:00,session_start,web,2026-01-11,8
U01739,2026-01-15 13:46:00,login,web,2026-01-15,13
U01740,2026-06-17 08:03:00,logout,web,2026-06-17,8
U01740,2026-06-18 17:04:00,login,web,2026-06-18,17
U01740,2026-06-17 07:39:00,login,mobile,2026-06-17,7
U01740,2026-06-15 17:36:00,login,web,2026-06-15,17
U01740,2026-06-17 21:10:00,session_start,web,2026-06-17,21
U01741,2026-03-12 19:32:00,logout,unknown,2026-03-12,19
U01741,2026-03-22 01:40:00,session_start,web,2026-03-22,1
U01741,2026-03-26 09:19:00,logout,web,2026-03-26,9
U01742,2026-05-17 20:27:00,logout,unknown,2026-05-17,20
U01742,2026-05-12 03:30:00,logout,unknown,2026-05-12,3
U01742,2026-05-21 04:53:00,session_end,web,2026-05-21,4
U01743,2026-05-30 00:26:00,logout,unknown,2026-05-30,0
U01743,2026-05-28 17:01:00,login,web,2026-05-28,17
U01743,2026-06-05 04:17:00,page_view,web,2026-06-05,4
U01743,2026-06-01 19:41:00,session_start,unknown,2026-06-01,19
U01743,2026-06-08 21:37:00,page_view,web,2026-06-08,21
U01743,2026-06-08 15:11:00,login,web,2026-06-08,15
U01744,2026-05-15 07:03:00,login,web,2026-05-15,7
U01744,2026-05-20 02:47:00,logout,unknown,2026-05-20,2
U01744,2026-05-16 14:22:00,session_end,unknown,2026-05-16,14
U01745,2026-05-21 04:43:00,login,web,2026-05-21,4
U01745,2026-05-29 14:26:00,login,web,2026-05-29,14
U01745,2026-05-28 08:37:00,logout,web,2026-05-28,8
U01746,2026-04-12 16:59:00,login,mobile,2026-04-12,16
U01746,2026-04-04 02:38:00,session_end,web,2026-04-04,2
U01746,2026-03-31 00:08:00,logout,unknown,2026-03-31,0
U01746,2026-04-02 06:16:00,session_end,mobile,2026-04-02,6
U01746,2026-04-01 14:58:00,logout,unknown,2026-04-01,14
U01747,2026-02-25 15:03:00,session_end,web,2026-02-25,15
U01747,2026-02-23 09:54:00,page_view,mobile,2026-02-23,9
U01747,2026-02-20 16:11:00,login,web,2026-02-20,16
U01747,2026-02-25 11:16:00,login,web,2026-02-25,11
U01747,2026-02-18 17:50:00,login,web,2026-02-18,17
U01747,2026-02-17 16:40:00,login,web,2026-02-17,16
U01747,2026-02-15 10:41:00,logout,web,2026-02-15,10
U01747,2026-02-21 12:38:00,login,web,2026-02-21,12
U01747,2026-02-24 11:55:00,login,mobile,2026-02-24,11
U01747,2026-02-23 17:48:00,login,web,2026-02-23,17
U01748,2026-05-25 07:10:00,login,unknown,2026-05-25,7
U01748,2026-05-18 00:32:00,logout,mobile,2026-05-18,0
U01748,2026-05-22 15:15:00,login,unknown,2026-05-22,15
U01749,2026-01-08 05:52:00,login,mobile,2026-01-08,5
U01749,2026-01-13 22:14:00,login,web,2026-01-13,22
U01749,2026-01-06 08:44:00,login,web,2026-01-06,8
U01749,2026-01-14 06:36:00,login,unknown,2026-01-14,6
U01749,2026-01-15 18:56:00,session_start,web,2026-01-15,18
U01749,2026-01-09 05:35:00,login,unknown,2026-01-09,5
U01749,2026-01-06 07:23:00,login,web,2026-01-06,7
U01749,2026-01-09 22:16:00,logout,web,2026-01-09,22
U01750,2026-04-20 10:46:00,session_end,web,2026-04-20,10
U01750,2026-04-22 09:50:00,session_end,mobile,2026-04-22,9
U01750,2026-04-17 09:02:00,session_start,mobile,2026-04-17,9
U01750,2026-04-16 12:11:00,login,web,2026-04-16,12
U01750,2026-04-16 14:47:00,login,mobile,2026-04-16,14
U01750,2026-04-21 23:47:00,session_start,web,2026-04-21,23
U01751,2026-04-06 13:56:00,logout,mobile,2026-04-06,13
U01751,2026-04-04 20:23:00,logout,unknown,2026-04-04,20
U01751,2026-04-05 06:24:00,login,web,2026-04-05,6
U01751,2026-03-30 11:34:00,login,mobile,2026-03-30,11
U01751,2026-03-31 04:48:00,login,web,2026-03-31,4
U01751,2026-03-31 14:23:00,logout,web,2026-03-31,14
U01752,2026-03-09 02:23:00,login,mobile,2026-03-09,2
U01752,2026-03-18 14:47:00,login,mobile,2026-03-18,14
U01752,2026-03-21 09:49:00,login,web,2026-03-21,9
U01752,2026-03-22 14:30:00,login,unknown,2026-03-22,14
U01752,2026-03-21 22:34:00,session_end,unknown,2026-03-21,22
U01753,2026-03-12 23:31:00,login,mobile,2026-03-12,23
U01753,2026-03-16 18:37:00,session_end,unknown,2026-03-16,18
U01753,2026-03-09 16:01:00,logout,web,2026-03-09,16
U01753,2026-03-12 16:11:00,session_end,web,2026-03-12,16
U01753,2026-03-21 05:45:00,login,mobile,2026-03-21,5
U01753,2026-03-19 19:24:00,logout,web,2026-03-19,19
U01753,2026-03-16 22:47:00,login,mobile,2026-03-16,22
U01753,2026-03-21 20:31:00,logout,unknown,2026-03-21,20
U01754,2026-05-05 09:21:00,login,mobile,2026-05-05,9
U01755,2026-04-14 10:59:00,session_start,mobile,2026-04-14,10
U01755,2026-04-06 04:00:00,session_end,mobile,2026-04-06,4
U01755,2026-04-16 08:49:00,session_start,web,2026-04-16,8
U01755,2026-04-14 08:51:00,login,unknown,2026-04-14,8
U01755,2026-04-05 06:33:00,login,unknown,2026-04-05,6
U01755,2026-04-05 17:43:00,session_start,web,2026-04-05,17
U01755,2026-04-18 23:27:00,session_end,mobile,2026-04-18,23
U01755,2026-04-13 19:16:00,login,web,2026-04-13,19
U01756,2026-02-23 12:42:00,logout,mobile,2026-02-23,12
U01756,2026-03-03 23:09:00,session_end,mobile,2026-03-03,23
U01757,2026-04-07 12:09:00,session_end,unknown,2026-04-07,12
U01757,2026-04-06 09:44:00,login,unknown,2026-04-06,9
U01758,2026-03-21 11:44:00,session_start,web,2026-03-21,11
U01759,2026-02-15 01:15:00,session_start,mobile,2026-02-15,1
U01759,2026-02-13 00:23:00,session_start,web,2026-02-13,0
U01759,2026-02-13 20:48:00,session_start,mobile,2026-02-13,20
U01759,2026-02-08 20:02:00,page_view,unknown,2026-02-08,20
U01759,2026-02-12 09:04:00,login,mobile,2026-02-12,9
U01759,2026-02-08 05:35:00,session_end,web,2026-02-08,5
U01760,2026-03-10 17:56:00,session_end,unknown,2026-03-10,17
U01760,2026-03-12 00:33:00,login,web,2026-03-12,0
U01760,2026-03-14 00:29:00,login,web,2026-03-14,0
U01761,2026-03-11 23:11:00,login,unknown,2026-03-11,23
U01761,2026-03-02 07:49:00,session_start,web,2026-03-02,7
U01761,2026-03-10 20:21:00,session_end,web,2026-03-10,20
U01761,2026-03-06 08:13:00,logout,unknown,2026-03-06,8
U01761,2026-03-04 03:53:00,login,mobile,2026-03-04,3
U01762,2026-04-14 22:45:00,session_start,unknown,2026-04-14,22
U01762,2026-04-21 13:13:00,logout,mobile,2026-04-21,13
U01762,2026-04-20 02:45:00,session_end,web,2026-04-20,2
U01762,2026-04-18 16:03:00,logout,web,2026-04-18,16
U01763,2026-02-11 16:57:00,login,mobile,2026-02-11,16
U01763,2026-02-08 18:30:00,session_end,unknown,2026-02-08,18
U01763,2026-02-13 12:32:00,page_view,web,2026-02-13,12
U01763,2026-02-10 03:35:00,login,web,2026-02-10,3
U01763,2026-02-09 16:54:00,page_view,unknown,2026-02-09,16
U01763,2026-02-12 14:10:00,session_end,web,2026-02-12,14
U01764,2026-02-26 22:57:00,login,web,2026-02-26,22
U01764,2026-02-16 05:24:00,login,unknown,2026-02-16,5
U01764,2026-02-19 12:00:00,login,web,2026-02-19,12
U01764,2026-02-17 21:13:00,login,mobile,2026-02-17,21
U01764,2026-02-16 15:33:00,login,unknown,2026-02-16,15
U01764,2026-02-27 00:19:00,login,mobile,2026-02-27,0
U01765,2026-06-24 04:31:00,logout,web,2026-06-24,4
U01765,2026-06-19 17:35:00,login,web,2026-06-19,17
U01765,2026-06-19 10:39:00,logout,mobile,2026-06-19,10
U01765,2026-06-11 13:13:00,login,web,2026-06-11,13
U01765,2026-06-12 12:22:00,login,unknown,2026-06-12,12
U01766,2026-03-24 12:05:00,session_end,web,2026-03-24,12
U01766,2026-03-22 18:22:00,login,web,2026-03-22,18
U01766,2026-04-05 01:01:00,logout,web,2026-04-05,1
U01766,2026-03-29 19:42:00,logout,mobile,2026-03-29,19
U01766,2026-04-03 10:04:00,login,unknown,2026-04-03,10
U01766,2026-04-04 20:10:00,login,mobile,2026-04-04,20
U01766,2026-03-30 20:01:00,login,mobile,2026-03-30,20
U01766,2026-04-01 14:02:00,login,web,2026-04-01,14
U01766,2026-04-04 18:41:00,session_end,web,2026-04-04,18
U01766,2026-04-04 19:19:00,login,web,2026-04-04,19
U01767,2026-03-19 08:24:00,session_end,unknown,2026-03-19,8
U01767,2026-03-07 22:15:00,logout,unknown,2026-03-07,22
U01767,2026-03-06 14:31:00,login,unknown,2026-03-06,14
U01767,2026-03-08 01:40:00,page_view,web,2026-03-08,1
U01767,2026-03-11 01:44:00,page_view,web,2026-03-11,1
U01767,2026-03-12 23:53:00,login,web,2026-03-12,23
U01767,2026-03-09 07:13:00,login,web,2026-03-09,7
U01767,2026-03-07 12:45:00,login,unknown,2026-03-07,12
U01767,2026-03-08 10:04:00,login,web,2026-03-08,10
U01767,2026-03-19 18:17:00,session_start,web,2026-03-19,18
U01768,2026-01-20 07:02:00,login,web,2026-01-20,7
U01768,2026-01-25 23:21:00,login,mobile,2026-01-25,23
U01768,2026-01-16 21:08:00,login,unknown,2026-01-16,21
U01768,2026-01-20 06:03:00,logout,mobile,2026-01-20,6
U01768,2026-01-17 00:30:00,login,web,2026-01-17,0
U01768,2026-01-23 06:21:00,session_end,unknown,2026-01-23,6
U01769,2026-01-22 10:15:00,login,web,2026-01-22,10
U01769,2026-01-19 12:14:00,page_view,web,2026-01-19,12
U01769,2026-01-23 08:12:00,login,web,2026-01-23,8
U01769,2026-01-25 10:55:00,session_end,web,2026-01-25,10
U01770,2026-05-13 00:01:00,logout,web,2026-05-13,0
U01770,2026-05-03 12:09:00,page_view,unknown,2026-05-03,12
U01770,2026-05-09 11:02:00,login,web,2026-05-09,11
U01770,2026-05-08 16:15:00,page_view,web,2026-05-08,16
U01770,2026-05-06 12:23:00,login,web,2026-05-06,12
U01771,2026-03-30 18:16:00,logout,web,2026-03-30,18
U01771,2026-04-09 11:32:00,page_view,web,2026-04-09,11
U01771,2026-04-02 23:18:00,page_view,mobile,2026-04-02,23
U01771,2026-03-27 03:32:00,login,web,2026-03-27,3
U01771,2026-03-29 06:10:00,login,web,2026-03-29,6
U01771,2026-04-02 11:06:00,session_end,web,2026-04-02,11
U01771,2026-04-02 23:01:00,logout,web,2026-04-02,23
U01771,2026-04-09 15:49:00,login,web,2026-04-09,15
U01771,2026-04-03 10:07:00,page_view,mobile,2026-04-03,10
U01771,2026-04-02 14:30:00,page_view,web,2026-04-02,14
U01771,2026-04-08 00:17:00,session_start,web,2026-04-08,0
U01771,2026-04-10 12:41:00,login,mobile,2026-04-10,12
U01771,2026-04-06 20:58:00,session_end,web,2026-04-06,20
U01771,2026-03-30 23:38:00,page_view,unknown,2026-03-30,23
U01771,2026-04-01 13:34:00,page_view,unknown,2026-04-01,13
U01771,2026-04-08 05:00:00,login,web,2026-04-08,5
U01772,2026-04-07 17:31:00,login,web,2026-04-07,17
U01772,2026-04-16 07:24:00,logout,web,2026-04-16,7
U01772,2026-04-06 09:31:00,session_start,web,2026-04-06,9
U01772,2026-04-04 08:18:00,logout,mobile,2026-04-04,8
U01772,2026-04-14 22:55:00,page_view,unknown,2026-04-14,22
U01772,2026-04-04 21:58:00,session_end,unknown,2026-04-04,21
U01773,2026-03-11 10:13:00,login,web,2026-03-11,10
U01773,2026-03-12 18:23:00,login,web,2026-03-12,18
U01773,2026-03-15 01:03:00,login,web,2026-03-15,1
U01773,2026-03-13 23:37:00,login,web,2026-03-13,23
U01773,2026-03-14 06:20:00,session_start,web,2026-03-14,6
U01773,2026-03-09 14:44:00,login,web,2026-03-09,14
U01773,2026-03-10 13:40:00,login,web,2026-03-10,13
U01773,2026-03-19 19:01:00,session_end,mobile,2026-03-19,19
U01773,2026-03-11 10:03:00,page_view,web,2026-03-11,10
U01774,2026-04-20 22:27:00,page_view,web,2026-04-20,22
U01774,2026-04-23 01:09:00,logout,mobile,2026-04-23,1
U01774,2026-04-22 00:28:00,login,web,2026-04-22,0
U01774,2026-04-23 01:50:00,session_start,web,2026-04-23,1
U01774,2026-04-18 05:23:00,login,web,2026-04-18,5
U01774,2026-04-21 06:42:00,page_view,web,2026-04-21,6
U01775,2026-06-08 08:47:00,login,unknown,2026-06-08,8
U01775,2026-06-11 05:11:00,session_end,web,2026-06-11,5
U01775,2026-06-19 18:22:00,login,web,2026-06-19,18
U01775,2026-06-12 11:17:00,page_view,web,2026-06-12,11
U01775,2026-06-06 12:15:00,session_start,web,2026-06-06,12
U01775,2026-06-10 17:17:00,session_end,mobile,2026-06-10,17
U01775,2026-06-13 03:28:00,login,mobile,2026-06-13,3
U01775,2026-06-08 19:47:00,session_start,web,2026-06-08,19
U01775,2026-06-05 17:10:00,logout,unknown,2026-06-05,17
U01775,2026-06-15 21:22:00,session_start,web,2026-06-15,21
U01776,2026-05-30 01:50:00,logout,unknown,2026-05-30,1
U01776,2026-06-01 12:17:00,page_view,unknown,2026-06-01,12
U01776,2026-06-10 15:24:00,login,unknown,2026-06-10,15
U01776,2026-06-05 11:24:00,login,web,2026-06-05,11
U01776,2026-06-11 01:35:00,login,web,2026-06-11,1
U01776,2026-05-28 23:43:00,login,web,2026-05-28,23
U01776,2026-05-31 18:37:00,session_end,mobile,2026-05-31,18
U01776,2026-06-02 14:56:00,login,mobile,2026-06-02,14
U01777,2026-05-26 13:07:00,login,mobile,2026-05-26,13
U01777,2026-05-26 11:40:00,login,web,2026-05-26,11
U01777,2026-05-22 07:33:00,page_view,mobile,2026-05-22,7
U01777,2026-05-23 21:21:00,login,web,2026-05-23,21
U01777,2026-05-21 05:59:00,page_view,unknown,2026-05-21,5
U01778,2026-04-06 18:07:00,session_end,web,2026-04-06,18
U01778,2026-04-14 18:50:00,logout,web,2026-04-14,18
U01778,2026-04-13 11:11:00,session_end,mobile,2026-04-13,11
U01778,2026-04-13 19:49:00,login,web,2026-04-13,19
U01778,2026-04-04 00:27:00,session_start,mobile,2026-04-04,0
U01778,2026-04-15 00:46:00,page_view,mobile,2026-04-15,0
U01778,2026-04-13 01:14:00,session_end,web,2026-04-13,1
U01778,2026-04-01 03:47:00,session_start,unknown,2026-04-01,3
U01778,2026-04-08 12:37:00,login,web,2026-04-08,12
U01778,2026-04-10 20:07:00,page_view,web,2026-04-10,20
U01778,2026-04-06 00:54:00,session_start,web,2026-04-06,0
U01778,2026-04-10 14:02:00,session_end,web,2026-04-10,14
U01778,2026-04-08 09:58:00,logout,web,2026-04-08,9
U01778,2026-04-06 22:17:00,login,unknown,2026-04-06,22
U01778,2026-04-10 03:56:00,login,mobile,2026-04-10,3
U01778,2026-04-09 14:51:00,session_start,unknown,2026-04-09,14
U01778,2026-04-04 17:41:00,login,mobile,2026-04-04,17
U01779,2026-05-06 22:59:00,page_view,web,2026-05-06,22
U01779,2026-05-16 11:26:00,session_start,unknown,2026-05-16,11
U01779,2026-05-14 10:38:00,session_start,mobile,2026-05-14,10
U01779,2026-05-14 12:11:00,page_view,unknown,2026-05-14,12
U01779,2026-05-08 05:45:00,session_start,mobile,2026-05-08,5
U01779,2026-05-07 08:14:00,session_start,web,2026-05-07,8
U01779,2026-05-08 21:55:00,page_view,web,2026-05-08,21
U01779,2026-05-14 21:02:00,login,unknown,2026-05-14,21
U01779,2026-05-11 10:43:00,logout,web,2026-05-11,10
U01779,2026-05-19 08:04:00,page_view,mobile,2026-05-19,8
U01779,2026-05-09 06:01:00,session_start,unknown,2026-05-09,6
U01779,2026-05-13 20:54:00,login,mobile,2026-05-13,20
U01780,2026-01-30 16:28:00,session_start,web,2026-01-30,16
U01780,2026-01-31 20:47:00,session_start,web,2026-01-31,20
U01781,2026-03-29 11:51:00,page_view,web,2026-03-29,11
U01781,2026-03-24 03:30:00,logout,web,2026-03-24,3
U01781,2026-03-17 21:17:00,login,mobile,2026-03-17,21
U01781,2026-03-21 23:15:00,session_start,web,2026-03-21,23
U01781,2026-03-26 21:13:00,session_start,mobile,2026-03-26,21
U01782,2026-02-15 01:04:00,login,web,2026-02-15,1
U01782,2026-02-15 08:12:00,login,web,2026-02-15,8
U01782,2026-02-10 11:55:00,page_view,unknown,2026-02-10,11
U01782,2026-02-18 03:51:00,session_start,mobile,2026-02-18,3
U01782,2026-02-13 03:04:00,login,web,2026-02-13,3
U01783,2026-04-04 12:59:00,login,web,2026-04-04,12
U01783,2026-04-04 06:16:00,session_start,unknown,2026-04-04,6
U01783,2026-04-11 07:46:00,login,web,2026-04-11,7
U01783,2026-03-29 08:52:00,login,web,2026-03-29,8
U01783,2026-04-09 13:55:00,login,unknown,2026-04-09,13
U01783,2026-04-11 06:04:00,page_view,web,2026-04-11,6
U01784,2026-06-08 12:32:00,session_end,web,2026-06-08,12
U01784,2026-06-05 05:25:00,session_start,mobile,2026-06-05,5
U01784,2026-06-03 20:46:00,login,web,2026-06-03,20
U01784,2026-06-04 20:33:00,session_end,web,2026-06-04,20
U01784,2026-05-30 17:12:00,login,web,2026-05-30,17
U01784,2026-05-31 17:42:00,login,unknown,2026-05-31,17
U01784,2026-06-04 23:56:00,login,unknown,2026-06-04,23
U01785,2026-02-16 13:00:00,session_end,web,2026-02-16,13
U01785,2026-02-25 21:50:00,login,web,2026-02-25,21
U01785,2026-02-19 21:39:00,login,mobile,2026-02-19,21
U01785,2026-02-15 09:25:00,logout,mobile,2026-02-15,9
U01785,2026-02-19 16:50:00,login,unknown,2026-02-19,16
U01785,2026-02-12 14:13:00,login,unknown,2026-02-12,14
U01785,2026-02-11 17:29:00,login,unknown,2026-02-11,17
U01785,2026-02-24 06:05:00,login,mobile,2026-02-24,6
U01785,2026-02-22 02:33:00,login,mobile,2026-02-22,2
U01785,2026-02-18 04:48:00,login,mobile,2026-02-18,4
U01785,2026-02-19 23:00:00,login,web,2026-02-19,23
U01785,2026-02-11 20:14:00,login,mobile,2026-02-11,20
U01785,2026-02-15 18:07:00,page_view,web,2026-02-15,18
U01786,2026-03-28 09:31:00,session_start,web,2026-03-28,9
U01786,2026-03-31 05:46:00,session_start,mobile,2026-03-31,5
U01786,2026-03-30 22:26:00,session_end,web,2026-03-30,22
U01786,2026-03-25 07:59:00,page_view,unknown,2026-03-25,7
U01786,2026-04-01 04:56:00,page_view,mobile,2026-04-01,4
U01787,2026-03-26 15:51:00,page_view,web,2026-03-26,15
U01787,2026-03-24 02:23:00,login,mobile,2026-03-24,2
U01787,2026-03-26 18:11:00,login,mobile,2026-03-26,18
U01787,2026-03-16 05:05:00,login,unknown,2026-03-16,5
U01787,2026-03-23 02:26:00,login,mobile,2026-03-23,2
U01787,2026-03-19 16:19:00,login,unknown,2026-03-19,16
U01787,2026-03-28 16:29:00,session_start,web,2026-03-28,16
U01787,2026-03-18 16:31:00,login,web,2026-03-18,16
U01787,2026-03-23 05:26:00,page_view,web,2026-03-23,5
U01787,2026-03-24 16:04:00,login,web,2026-03-24,16
U01787,2026-03-27 00:15:00,session_end,web,2026-03-27,0
U01787,2026-03-22 15:34:00,login,mobile,2026-03-22,15
U01787,2026-03-24 16:42:00,login,unknown,2026-03-24,16
U01787,2026-03-25 20:14:00,session_end,web,2026-03-25,20
U01788,2026-06-29 20:36:00,login,web,2026-06-29,20
U01788,2026-06-27 17:57:00,login,mobile,2026-06-27,17
U01788,2026-06-27 14:41:00,session_end,web,2026-06-27,14
U01788,2026-06-19 13:36:00,login,mobile,2026-06-19,13
U01788,2026-06-24 10:15:00,logout,unknown,2026-06-24,10
U01788,2026-06-24 16:46:00,login,mobile,2026-06-24,16
U01789,2026-04-15 05:02:00,session_start,mobile,2026-04-15,5
U01789,2026-04-13 09:52:00,session_end,unknown,2026-04-13,9
U01789,2026-04-04 21:05:00,login,unknown,2026-04-04,21
U01789,2026-04-15 21:53:00,logout,mobile,2026-04-15,21
U01789,2026-04-06 01:52:00,page_view,unknown,2026-04-06,1
U01789,2026-04-10 17:01:00,login,web,2026-04-10,17
U01789,2026-04-09 15:02:00,login,web,2026-04-09,15
U01789,2026-04-14 02:54:00,login,web,2026-04-14,2
U01789,2026-04-07 09:28:00,login,mobile,2026-04-07,9
