user_id,signup_date,trial_end_date,company_size,plan_interested,converted,conversion_date
U01386,2026-04-09,2026-04-23,not_provided,pro,False,
U01387,2026-03-20,2026-04-03,11-50,starter,False,
U01388,2026-01-12,2026-01-26,51-200,business,False,
U01389,2026-04-27,2026-05-11,not_provided,pro,True,2026-05-11
U01390,2026-05-15,2026-05-29,51-200,starter,False,
U01391,2026-02-04,2026-02-18,51-200,starter,False,
U01392,2026-04-02,2026-04-16,11-50,pro,False,
U01393,2026-04-14,2026-04-28,1-10,pro,False,
U01394,2026-02-27,2026-03-13,not_provided,pro,False,
U01395,2026-02-24,2026-03-10,not_provided,starter,False,
U01396,2026-05-31,2026-06-14,not_provided,pro,False,
U01397,2026-02-01,2026-02-15,51-200,business,True,2026-02-06
U01398,2026-04-07,2026-04-21,not_provided,business,False,
U01399,2026-05-17,2026-05-31,not_provided,starter,False,
U01400,2026-06-02,2026-06-16,1-10,business,True,2026-06-08
U01401,2026-01-06,2026-01-20,1-10,business,False,
U01402,2026-01-30,2026-02-13,200+,starter,False,
U01403,2026-04-08,2026-04-22,1-10,pro,False,
U01404,2026-03-06,2026-03-20,200+,business,True,2026-03-13
U01405,2026-02-22,2026-03-08,not_provided,business,False,
U01406,2026-06-11,2026-06-25,1-10,business,True,2026-06-22
U01407,2026-01-26,2026-02-09,not_provided,pro,False,
U01408,2026-03-11,2026-03-25,not_provided,pro,False,
U01409,2026-02-05,2026-02-19,200+,starter,False,
U01410,2026-05-11,2026-05-25,not_provided,pro,True,2026-05-17
U01411,2026-03-14,2026-03-28,1-10,starter,False,
U01412,2026-05-08,2026-05-22,11-50,pro,False,
U01413,2026-02-21,2026-03-07,51-200,pro,False,
U01414,2026-02-21,2026-03-07,51-200,business,True,2026-03-04
U01415,2026-03-17,2026-03-31,11-50,starter,False,
U01416,2026-05-21,2026-06-04,200+,pro,False,
U01417,2026-05-04,2026-05-18,51-200,pro,False,
U01418,2026-01-01,2026-01-15,1-10,business,True,2026-01-07
U01419,2026-01-29,2026-02-12,not_provided,business,False,
U01420,2026-05-07,2026-05-21,11-50,starter,True,2026-05-20
U01421,2026-01-20,2026-02-03,not_provided,business,False,
U01422,2026-01-26,2026-02-09,51-200,business,False,
U01423,2026-03-01,2026-03-15,200+,business,False,
U01424,2026-03-09,2026-03-23,200+,starter,False,
U01425,2026-01-26,2026-02-09,11-50,starter,True,2026-02-04
U01426,2026-04-03,2026-04-17,not_provided,business,False,
U01427,2026-04-20,2026-05-04,not_provided,starter,False,
U01428,2026-01-25,2026-02-08,1-10,starter,True,2026-02-01
U01429,2026-06-15,2026-06-29,11-50,business,False,
U01430,2026-04-02,2026-04-16,200+,pro,True,2026-04-11
U01431,2026-01-24,2026-02-07,51-200,business,False,
U01432,2026-02-16,2026-03-02,1-10,starter,False,
U01433,2026-04-13,2026-04-27,200+,business,False,
U01434,2026-04-09,2026-04-23,not_provided,starter,False,
U01435,2026-04-18,2026-05-02,not_provided,pro,False,
U01436,2026-01-29,2026-02-12,11-50,business,True,2026-02-03
U01437,2026-02-10,2026-02-24,1-10,starter,False,
U01438,2026-06-01,2026-06-15,200+,pro,False,
U01439,2026-04-23,2026-05-07,11-50,pro,False,
U01440,2026-04-08,2026-04-22,51-200,pro,False,
U01441,2026-01-08,2026-01-22,not_provided,business,True,2026-01-15
U01442,2026-05-04,2026-05-18,200+,starter,True,2026-05-15
U01443,2026-04-23,2026-05-07,1-10,starter,True,2026-05-02
U01444,2026-03-22,2026-04-05,1-10,business,False,
U01445,2026-05-15,2026-05-29,not_provided,pro,False,
U01446,2026-05-25,2026-06-08,11-50,business,False,
U01447,2026-03-28,2026-04-11,not_provided,pro,False,
U01448,2026-06-08,2026-06-22,1-10,starter,False,
U01449,2026-03-05,2026-03-19,200+,business,True,2026-03-16
U01450,2026-02-08,2026-02-22,not_provided,pro,False,
U01451,2026-01-14,2026-01-28,1-10,business,True,2026-01-21
U01452,2026-05-10,2026-05-24,200+,starter,False,
U01453,2026-02-12,2026-02-26,1-10,starter,False,
U01454,2026-03-24,2026-04-07,11-50,business,True,2026-04-02
U01455,2026-01-13,2026-01-27,not_provided,pro,False,
U01456,2026-05-21,2026-06-04,not_provided,starter,True,2026-06-01
U01457,2026-03-02,2026-03-16,1-10,starter,False,
U01458,2026-04-24,2026-05-08,not_provided,starter,True,2026-04-30
U01459,2026-05-08,2026-05-22,200+,business,True,2026-05-14
U01460,2026-05-08,2026-05-22,not_provided,business,False,
U01461,2026-01-05,2026-01-19,1-10,starter,False,
U01462,2026-04-16,2026-04-30,1-10,pro,False,
U01463,2026-05-21,2026-06-04,1-10,starter,True,2026-06-04
U01464,2026-06-08,2026-06-22,not_provided,business,True,2026-06-21
U01465,2026-05-24,2026-06-07,11-50,business,True,2026-06-05
U01466,2026-03-29,2026-04-12,51-200,starter,False,
U01467,2026-02-27,2026-03-13,200+,business,False,
U01468,2026-05-24,2026-06-07,not_provided,pro,True,2026-06-05
U01469,2026-04-04,2026-04-18,not_provided,starter,False,
U01470,2026-01-30,2026-02-13,1-10,business,False,
U01471,2026-02-26,2026-03-12,1-10,business,False,
U01472,2026-04-01,2026-04-15,not_provided,business,True,2026-04-14
U01473,2026-05-14,2026-05-28,51-200,business,True,2026-05-20
U01474,2026-01-12,2026-01-26,11-50,starter,False,
U01475,2026-02-05,2026-02-19,not_provided,business,True,2026-02-16
U01476,2026-01-28,2026-02-11,51-200,pro,False,
U01477,2026-02-20,2026-03-06,11-50,starter,False,
U01478,2026-04-11,2026-04-25,11-50,starter,False,
U01479,2026-02-18,2026-03-04,not_provided,business,True,2026-02-24
U01480,2026-04-17,2026-05-01,1-10,business,False,
U01481,2026-05-31,2026-06-14,1-10,starter,False,
U01482,2026-04-28,2026-05-12,not_provided,pro,False,
U01483,2026-05-10,2026-05-24,11-50,starter,False,
U01484,2026-01-02,2026-01-16,not_provided,business,False,
U01485,2026-01-13,2026-01-27,not_provided,starter,True,2026-01-27
U01486,2026-05-04,2026-05-18,not_provided,pro,True,2026-05-18
U01487,2026-02-14,2026-02-28,not_provided,pro,True,2026-02-20
U01488,2026-04-10,2026-04-24,not_provided,pro,False,
U01489,2026-06-05,2026-06-19,51-200,pro,True,2026-06-16
U01490,2026-04-18,2026-05-02,not_provided,business,True,2026-04-26
U01491,2026-03-12,2026-03-26,200+,business,False,
U01492,2026-03-17,2026-03-31,200+,pro,True,2026-03-24
U01493,2026-04-16,2026-04-30,not_provided,business,False,
U01494,2026-05-12,2026-05-26,51-200,business,False,
U01495,2026-05-21,2026-06-04,51-200,business,False,
U01496,2026-05-22,2026-06-05,not_provided,pro,True,2026-05-30
U01497,2026-02-23,2026-03-09,not_provided,business,False,
U01498,2026-03-16,2026-03-30,not_provided,business,True,2026-03-23
U01499,2026-06-16,2026-06-30,11-50,pro,True,2026-06-29
U01500,2026-06-13,2026-06-27,51-200,business,True,2026-06-19
U01501,2026-04-01,2026-04-15,not_provided,starter,True,2026-04-15
U01502,2026-05-27,2026-06-10,not_provided,business,False,
U01503,2026-04-17,2026-05-01,not_provided,business,False,
U01504,2026-05-17,2026-05-31,51-200,starter,True,2026-05-22
U01505,2026-05-14,2026-05-28,1-10,starter,True,2026-05-25
U01506,2026-02-07,2026-02-21,1-10,business,False,
U01507,2026-01-15,2026-01-29,11-50,business,True,2026-01-22
U01508,2026-03-15,2026-03-29,not_provided,business,True,2026-03-22
U01509,2026-01-16,2026-01-30,not_provided,business,True,2026-01-24
U01510,2026-05-19,2026-06-02,1-10,business,False,
U01511,2026-04-26,2026-05-10,1-10,pro,False,
U01512,2026-05-24,2026-06-07,11-50,business,False,
U01513,2026-06-15,2026-06-29,not_provided,starter,False,
U01514,2026-03-02,2026-03-16,not_provided,business,False,
U01515,2026-03-15,2026-03-29,not_provided,business,True,2026-03-20
U01516,2026-04-08,2026-04-22,200+,starter,False,
U01517,2026-03-22,2026-04-05,not_provided,starter,False,
U01518,2026-01-04,2026-01-18,not_provided,business,False,
U01519,2026-02-21,2026-03-07,not_provided,starter,False,
U01520,2026-02-27,2026-03-13,not_provided,business,False,
U01521,2026-06-15,2026-06-29,51-200,pro,False,
U01522,2026-05-20,2026-06-03,not_provided,pro,False,
U01523,2026-02-20,2026-03-06,not_provided,pro,False,
U01524,2026-03-17,2026-03-31,200+,pro,False,
U01525,2026-01-20,2026-02-03,11-50,pro,False,
U01526,2026-05-12,2026-05-26,1-10,starter,True,2026-05-17
U01527,2026-04-20,2026-05-04,51-200,pro,False,
U01528,2026-03-09,2026-03-23,11-50,pro,False,
U01529,2026-05-30,2026-06-13,51-200,starter,True,2026-06-09
U01530,2026-04-30,2026-05-14,not_provided,pro,True,2026-05-05
U01531,2026-02-09,2026-02-23,51-200,pro,False,
U01532,2026-01-14,2026-01-28,not_provided,pro,True,2026-01-23
U01533,2026-05-06,2026-05-20,not_provided,pro,False,
U01534,2026-04-02,2026-04-16,1-10,business,True,2026-04-12
U01535,2026-05-15,2026-05-29,11-50,pro,True,2026-05-28
U01536,2026-01-18,2026-02-01,not_provided,pro,True,2026-01-29
U01537,2026-05-20,2026-06-03,not_provided,starter,False,
U01538,2026-01-24,2026-02-07,51-200,pro,True,2026-02-01
U01539,2026-03-26,2026-04-09,51-200,business,False,
U01540,2026-03-17,2026-03-31,11-50,pro,True,2026-03-30
U01541,2026-05-02,2026-05-16,not_provided,business,True,2026-05-07
U01542,2026-01-30,2026-02-13,not_provided,business,False,
U01543,2026-04-25,2026-05-09,11-50,business,False,
U01544,2026-06-07,2026-06-21,not_provided,pro,True,2026-06-12
U01545,2026-03-24,2026-04-07,200+,starter,True,2026-04-04
U01546,2026-03-07,2026-03-21,not_provided,business,False,
U01547,2026-03-14,2026-03-28,1-10,pro,True,2026-03-24
U01548,2026-05-12,2026-05-26,not_provided,starter,False,
U01549,2026-05-05,2026-05-19,1-10,business,True,2026-05-13
U01550,2026-03-24,2026-04-07,not_provided,starter,False,
U01551,2026-01-25,2026-02-08,11-50,pro,False,
U01552,2026-05-17,2026-05-31,1-10,business,False,
U01553,2026-01-17,2026-01-31,11-50,business,True,2026-01-25
U01554,2026-04-19,2026-05-03,1-10,pro,True,2026-05-02
U01555,2026-04-22,2026-05-06,not_provided,starter,True,2026-04-29
U01556,2026-01-07,2026-01-21,200+,business,False,
U01557,2026-03-26,2026-04-09,1-10,starter,True,2026-04-01
U01558,2026-01-14,2026-01-28,11-50,business,True,2026-01-27
U01559,2026-01-19,2026-02-02,not_provided,pro,False,
U01560,2026-03-08,2026-03-22,200+,starter,True,2026-03-20
U01561,2026-06-11,2026-06-25,200+,starter,True,2026-06-21
U01562,2026-01-05,2026-01-19,200+,business,False,
U01563,2026-01-31,2026-02-14,not_provided,starter,False,
U01564,2026-06-14,2026-06-28,not_provided,pro,False,
U01565,2026-01-17,2026-01-31,not_provided,pro,True,2026-01-22
U01566,2026-01-19,2026-02-02,51-200,pro,True,2026-01-25
U01567,2026-03-16,2026-03-30,not_provided,business,True,2026-03-30
U01568,2026-01-23,2026-02-06,51-200,starter,True,2026-02-03
U01569,2026-04-12,2026-04-26,not_provided,starter,True,2026-04-24
U01570,2026-02-10,2026-02-24,not_provided,pro,False,
U01571,2026-02-04,2026-02-18,not_provided,starter,True,2026-02-17
U01572,2026-03-17,2026-03-31,not_provided,pro,False,
U01573,2026-03-18,2026-04-01,not_provided,business,False,
U01574,2026-06-15,2026-06-29,51-200,starter,False,
U01575,2026-05-22,2026-06-05,not_provided,pro,False,
U01576,2026-02-01,2026-02-15,1-10,starter,True,2026-02-15
U01577,2026-06-02,2026-06-16,200+,pro,False,
U01578,2026-05-21,2026-06-04,1-10,business,False,
U01579,2026-02-23,2026-03-09,not_provided,business,False,
U01580,2026-03-30,2026-04-13,11-50,starter,False,
U01581,2026-06-15,2026-06-29,not_provided,pro,True,2026-06-22
U01582,2026-02-17,2026-03-03,11-50,pro,False,
U01583,2026-03-06,2026-03-20,11-50,starter,False,
U01584,2026-02-16,2026-03-02,not_provided,pro,False,
U01585,2026-01-14,2026-01-28,not_provided,starter,True,2026-01-27
U01586,2026-01-19,2026-02-02,51-200,business,True,2026-01-25
U01587,2026-03-06,2026-03-20,1-10,pro,True,2026-03-20
U01588,2026-05-05,2026-05-19,51-200,business,False,
U01589,2026-02-02,2026-02-16,not_provided,business,False,
U01590,2026-03-02,2026-03-16,1-10,business,False,
U01591,2026-06-08,2026-06-22,1-10,pro,False,
U01592,2026-03-23,2026-04-06,200+,starter,True,2026-04-02
U01593,2026-06-07,2026-06-21,not_provided,business,False,
U01594,2026-05-30,2026-06-13,11-50,pro,False,
U01595,2026-05-26,2026-06-09,51-200,business,False,
U01596,2026-04-20,2026-05-04,11-50,starter,True,2026-04-30
U01597,2026-03-05,2026-03-19,11-50,business,True,2026-03-16
U01598,2026-03-12,2026-03-26,51-200,pro,True,2026-03-22
U01599,2026-05-03,2026-05-17,200+,starter,False,
U01600,2026-04-02,2026-04-16,51-200,starter,True,2026-04-15
U01601,2026-01-28,2026-02-11,11-50,business,False,
U01602,2026-06-05,2026-06-19,1-10,business,True,2026-06-12
U01603,2026-05-18,2026-06-01,11-50,business,True,2026-05-24
U01604,2026-01-20,2026-02-03,1-10,pro,False,
U01605,2026-06-11,2026-06-25,1-10,pro,True,2026-06-25
U01606,2026-04-14,2026-04-28,not_provided,pro,True,2026-04-19
U01607,2026-05-22,2026-06-05,51-200,pro,False,
U01608,2026-05-19,2026-06-02,200+,business,False,
U01609,2026-02-08,2026-02-22,51-200,starter,False,
U01610,2026-02-27,2026-03-13,not_provided,business,True,2026-03-08
U01611,2026-02-04,2026-02-18,200+,pro,True,2026-02-17
U01612,2026-01-24,2026-02-07,200+,business,False,
U01613,2026-05-09,2026-05-23,1-10,business,True,2026-05-17
U01614,2026-06-07,2026-06-21,not_provided,pro,False,
U01615,2026-05-12,2026-05-26,11-50,starter,True,2026-05-19
U01616,2026-02-15,2026-03-01,not_provided,pro,True,2026-02-22
U01617,2026-05-04,2026-05-18,51-200,starter,False,
U01618,2026-02-26,2026-03-12,200+,pro,False,
U01619,2026-01-17,2026-01-31,51-200,business,False,
U01620,2026-03-01,2026-03-15,1-10,business,True,2026-03-09
U01621,2026-05-13,2026-05-27,51-200,starter,False,
U01622,2026-05-01,2026-05-15,200+,starter,False,
U01623,2026-01-11,2026-01-25,not_provided,business,False,
U01624,2026-01-27,2026-02-10,not_provided,pro,False,
U01625,2026-06-12,2026-06-26,51-200,business,False,
U01626,2026-03-09,2026-03-23,not_provided,pro,False,
U01627,2026-05-26,2026-06-09,11-50,starter,False,
U01628,2026-04-07,2026-04-21,51-200,pro,False,
U01629,2026-01-20,2026-02-03,not_provided,business,False,
U01630,2026-04-07,2026-04-21,11-50,pro,False,
U01631,2026-04-14,2026-04-28,51-200,business,False,
U01632,2026-05-05,2026-05-19,200+,pro,False,
U01633,2026-01-02,2026-01-16,not_provided,pro,False,
U01634,2026-04-23,2026-05-07,11-50,pro,True,2026-04-29
U01635,2026-05-12,2026-05-26,not_provided,business,False,
U01636,2026-02-24,2026-03-10,11-50,pro,False,
U01637,2026-02-10,2026-02-24,51-200,pro,False,
U01638,2026-01-31,2026-02-14,not_provided,pro,False,
U01639,2026-04-17,2026-05-01,51-200,business,False,
U01640,2026-01-30,2026-02-13,200+,business,False,
U01641,2026-05-03,2026-05-17,200+,pro,True,2026-05-17
U01642,2026-02-11,2026-02-25,not_provided,starter,False,
U01643,2026-01-06,2026-01-20,11-50,starter,True,2026-01-13
U01644,2026-05-27,2026-06-10,not_provided,pro,False,
U01645,2026-02-04,2026-02-18,not_provided,pro,False,
U01646,2026-01-11,2026-01-25,not_provided,pro,True,2026-01-16
U01647,2026-02-12,2026-02-26,51-200,pro,True,2026-02-25
U01648,2026-04-14,2026-04-28,not_provided,pro,False,
U01649,2026-06-13,2026-06-27,1-10,business,False,
U01650,2026-03-14,2026-03-28,1-10,pro,True,2026-03-26
U01651,2026-06-05,2026-06-19,200+,starter,False,
U01652,2026-02-13,2026-02-27,11-50,starter,True,2026-02-27
U01653,2026-02-06,2026-02-20,not_provided,pro,False,
U01654,2026-06-09,2026-06-23,not_provided,pro,True,2026-06-18
U01655,2026-02-12,2026-02-26,not_provided,business,False,
U01656,2026-03-29,2026-04-12,200+,pro,False,
U01657,2026-06-01,2026-06-15,1-10,pro,True,2026-06-12
U01658,2026-04-09,2026-04-23,11-50,starter,False,
U01659,2026-01-05,2026-01-19,11-50,pro,False,
U01660,2026-05-10,2026-05-24,not_provided,starter,False,
U01661,2026-02-08,2026-02-22,not_provided,starter,False,
U01662,2026-02-15,2026-03-01,200+,pro,True,2026-03-01
U01663,2026-01-10,2026-01-24,not_provided,pro,False,
U01664,2026-01-31,2026-02-14,1-10,starter,False,
U01665,2026-02-03,2026-02-17,not_provided,pro,True,2026-02-08
U01666,2026-06-16,2026-06-30,200+,pro,False,
U01667,2026-04-18,2026-05-02,51-200,starter,False,
U01668,2026-05-16,2026-05-30,200+,pro,False,
U01669,2026-05-04,2026-05-18,200+,business,False,
U01670,2026-05-31,2026-06-14,not_provided,business,True,2026-06-14
U01671,2026-01-26,2026-02-09,200+,pro,False,
U01672,2026-03-07,2026-03-21,200+,pro,False,
U01673,2026-01-22,2026-02-05,51-200,pro,True,2026-02-04
U01674,2026-04-15,2026-04-29,51-200,pro,True,2026-04-20
U01675,2026-01-02,2026-01-16,not_provided,pro,False,
U01676,2026-01-31,2026-02-14,not_provided,starter,False,
U01677,2026-04-07,2026-04-21,not_provided,pro,True,2026-04-17
U01678,2026-04-15,2026-04-29,51-200,starter,False,
U01679,2026-02-09,2026-02-23,200+,business,False,
U01680,2026-05-30,2026-06-13,51-200,business,False,
U01681,2026-05-18,2026-06-01,200+,pro,False,
U01682,2026-04-04,2026-04-18,not_provided,business,False,
U01683,2026-04-12,2026-04-26,11-50,starter,False,
U01684,2026-05-22,2026-06-05,not_provided,starter,False,
U01685,2026-02-15,2026-03-01,51-200,pro,True,2026-02-28
U01686,2026-05-04,2026-05-18,51-200,business,False,
U01687,2026-05-28,2026-06-11,51-200,business,False,
U01688,2026-04-12,2026-04-26,not_provided,pro,True,2026-04-18
U01689,2026-02-28,2026-03-14,200+,business,False,
U01690,2026-02-11,2026-02-25,1-10,pro,True,2026-02-24
U01691,2026-04-13,2026-04-27,51-200,pro,False,
U01692,2026-06-07,2026-06-21,not_provided,business,False,
U01693,2026-01-14,2026-01-28,11-50,starter,True,2026-01-19
U01694,2026-01-24,2026-02-07,11-50,starter,False,
U01695,2026-06-03,2026-06-17,200+,starter,False,
U01696,2026-01-17,2026-01-31,51-200,pro,False,
U01697,2026-04-05,2026-04-19,1-10,pro,False,
U01698,2026-01-10,2026-01-24,not_provided,starter,False,
U01699,2026-04-13,2026-04-27,not_provided,business,True,2026-04-26
U01700,2026-03-15,2026-03-29,not_provided,pro,True,2026-03-20
U01701,2026-02-14,2026-02-28,not_provided,starter,False,
U01702,2026-04-23,2026-05-07,1-10,pro,False,
U01703,2026-05-13,2026-05-27,51-200,pro,False,
U01704,2026-01-09,2026-01-23,not_provided,pro,False,
U01705,2026-05-13,2026-05-27,not_provided,pro,True,2026-05-27
U01706,2026-02-13,2026-02-27,not_provided,starter,False,
U01707,2026-04-03,2026-04-17,11-50,business,False,
U01708,2026-01-01,2026-01-15,11-50,starter,False,
U01709,2026-03-12,2026-03-26,200+,business,False,
U01710,2026-04-12,2026-04-26,200+,pro,True,2026-04-20
U01711,2026-05-13,2026-05-27,1-10,business,True,2026-05-19
U01712,2026-01-24,2026-02-07,not_provided,business,True,2026-02-06
U01713,2026-05-30,2026-06-13,51-200,business,False,
U01714,2026-03-12,2026-03-26,11-50,pro,True,2026-03-20
U01715,2026-04-27,2026-05-11,200+,pro,True,2026-05-02
U01716,2026-03-08,2026-03-22,11-50,starter,True,2026-03-21
U01717,2026-01-28,2026-02-11,not_provided,starter,True,2026-02-10
U01718,2026-03-17,2026-03-31,51-200,starter,False,
U01719,2026-05-12,2026-05-26,51-200,pro,False,
U01720,2026-05-28,2026-06-11,51-200,business,True,2026-06-09
U01721,2026-04-07,2026-04-21,not_provided,starter,True,2026-04-15
U01722,2026-03-28,2026-04-11,200+,business,False,
U01723,2026-04-28,2026-05-12,not_provided,starter,False,
U01724,2026-05-04,2026-05-18,1-10,business,True,2026-05-10
U01725,2026-04-08,2026-04-22,not_provided,pro,True,2026-04-16
U01726,2026-03-22,2026-04-05,200+,business,False,
U01727,2026-05-13,2026-05-27,not_provided,starter,True,2026-05-22
U01728,2026-03-05,2026-03-19,51-200,starter,True,2026-03-16
U01729,2026-03-29,2026-04-12,1-10,pro,True,2026-04-05
U01730,2026-05-02,2026-05-16,51-200,business,False,
U01731,2026-02-25,2026-03-11,not_provided,business,True,2026-03-04
U01732,2026-02-18,2026-03-04,200+,business,False,
U01733,2026-02-21,2026-03-07,11-50,business,False,
U01734,2026-03-03,2026-03-17,51-200,pro,False,
U01735,2026-02-28,2026-03-14,11-50,pro,False,
U01736,2026-06-08,2026-06-22,51-200,pro,False,
U01737,2026-01-28,2026-02-11,1-10,starter,True,2026-02-09
U01738,2026-06-07,2026-06-21,1-10,pro,False,
U01739,2026-01-11,2026-01-25,200+,business,False,
U01740,2026-06-08,2026-06-22,51-200,starter,True,2026-06-22
U01741,2026-03-12,2026-03-26,200+,pro,False,
U01742,2026-05-11,2026-05-25,51-200,starter,True,2026-05-19
U01743,2026-05-28,2026-06-11,11-50,starter,False,
U01744,2026-05-15,2026-05-29,200+,starter,False,
U01745,2026-05-19,2026-06-02,1-10,pro,False,
U01746,2026-03-30,2026-04-13,200+,business,False,
U01747,2026-02-14,2026-02-28,200+,starter,False,
U01748,2026-05-13,2026-05-27,200+,business,False,
U01749,2026-01-03,2026-01-17,1-10,business,True,2026-01-11
U01750,2026-04-08,2026-04-22,not_provided,starter,False,
U01751,2026-03-25,2026-04-08,51-200,pro,False,
U01752,2026-03-08,2026-03-22,11-50,pro,False,
U01753,2026-03-09,2026-03-23,11-50,business,False,
U01754,2026-05-01,2026-05-15,not_provided,business,False,
U01755,2026-04-04,2026-04-18,11-50,starter,True,2026-04-15
U01756,2026-02-23,2026-03-09,200+,business,False,
U01757,2026-04-06,2026-04-20,51-200,starter,False,
U01758,2026-03-13,2026-03-27,200+,pro,True,2026-03-27
U01759,2026-02-03,2026-02-17,not_provided,business,False,
U01760,2026-02-28,2026-03-14,1-10,business,True,2026-03-09
U01761,2026-03-02,2026-03-16,not_provided,starter,False,
U01762,2026-04-08,2026-04-22,11-50,pro,False,
U01763,2026-02-08,2026-02-22,200+,starter,False,
U01764,2026-02-15,2026-03-01,200+,starter,True,2026-02-22
U01765,2026-06-11,2026-06-25,not_provided,pro,False,
U01766,2026-03-22,2026-04-05,200+,business,False,
U01767,2026-03-06,2026-03-20,not_provided,pro,False,
U01768,2026-01-13,2026-01-27,200+,starter,True,2026-01-20
U01769,2026-01-16,2026-01-30,11-50,business,False,
U01770,2026-05-02,2026-05-16,not_provided,starter,True,2026-05-14
U01771,2026-03-27,2026-04-10,51-200,business,False,
U01772,2026-04-03,2026-04-17,not_provided,pro,False,
U01773,2026-03-07,2026-03-21,51-200,starter,False,
U01774,2026-04-16,2026-04-30,1-10,business,False,
U01775,2026-06-05,2026-06-19,11-50,pro,False,
U01776,2026-05-28,2026-06-11,not_provided,business,False,
U01777,2026-05-18,2026-06-01,11-50,business,False,
U01778,2026-04-01,2026-04-15,51-200,business,True,2026-04-14
U01779,2026-05-05,2026-05-19,not_provided,starter,False,
U01780,2026-01-21,2026-02-04,200+,pro,False,
U01781,2026-03-15,2026-03-29,200+,business,False,
U01782,2026-02-07,2026-02-21,11-50,business,False,
U01783,2026-03-28,2026-04-11,200+,business,True,2026-04-11
U01784,2026-05-27,2026-06-10,200+,starter,True,2026-06-02
U01785,2026-02-11,2026-02-25,51-200,pro,False,
U01786,2026-03-22,2026-04-05,51-200,business,False,
U01787,2026-03-16,2026-03-30,not_provided,business,True,2026-03-30
U01788,2026-06-15,2026-06-29,200+,business,True,2026-06-27
U01789,2026-04-03,2026-04-17,not_provided,pro,False,
U01790,2026-05-14,2026-05-28,200+,starter,True,2026-05-21
U01791,2026-02-17,2026-03-03,1-10,pro,False,
U01792,2026-03-02,2026-03-16,not_provided,business,False,
U01793,2026-01-21,2026-02-04,11-50,pro,False,
U01794,2026-04-12,2026-04-26,1-10,starter,True,2026-04-18
U01795,2026-05-02,2026-05-16,not_provided,starter,True,2026-05-07
U01796,2026-04-12,2026-04-26,not_provided,starter,False,
U01797,2026-01-27,2026-02-10,51-200,pro,True,2026-02-03
U01798,2026-01-22,2026-02-05,not_provided,starter,False,
U01799,2026-03-21,2026-04-04,11-50,pro,True,2026-03-30
U01800,2026-04-24,2026-05-08,not_provided,pro,True,2026-05-01
U01801,2026-05-15,2026-05-29,11-50,starter,True,2026-05-20
U01802,2026-04-02,2026-04-16,51-200,starter,False,
U01803,2026-04-30,2026-05-14,not_provided,business,False,
U01804,2026-05-21,2026-06-04,200+,pro,False,
U01805,2026-05-19,2026-06-02,11-50,pro,False,
U01806,2026-06-02,2026-06-16,200+,business,True,2026-06-16
U01807,2026-04-22,2026-05-06,not_provided,business,False,
U01808,2026-06-13,2026-06-27,not_provided,business,False,
U01809,2026-03-30,2026-04-13,200+,pro,False,
U01810,2026-02-28,2026-03-14,1-10,starter,False,
U01811,2026-03-20,2026-04-03,51-200,starter,True,2026-03-29
U01812,2026-02-09,2026-02-23,51-200,starter,True,2026-02-14
U01813,2026-05-14,2026-05-28,11-50,business,False,
U01814,2026-03-15,2026-03-29,200+,pro,True,2026-03-20
U01815,2026-05-06,2026-05-20,200+,business,False,
U01816,2026-01-03,2026-01-17,200+,business,True,2026-01-17
U01817,2026-03-01,2026-03-15,1-10,pro,False,
U01818,2026-04-06,2026-04-20,11-50,starter,False,
U01819,2026-05-24,2026-06-07,200+,starter,False,
U01820,2026-03-05,2026-03-19,11-50,business,True,2026-03-16
U01821,2026-04-07,2026-04-21,11-50,business,True,2026-04-13
U01822,2026-04-19,2026-05-03,not_provided,pro,False,
U01823,2026-05-13,2026-05-27,not_provided,business,True,2026-05-22
U01824,2026-03-14,2026-03-28,not_provided,business,False,
U01825,2026-05-17,2026-05-31,51-200,starter,False,
U01826,2026-02-18,2026-03-04,1-10,pro,True,2026-02-25
U01827,2026-03-16,2026-03-30,1-10,business,True,2026-03-28
U01828,2026-06-08,2026-06-22,200+,business,True,2026-06-22
U01829,2026-05-06,2026-05-20,11-50,business,True,2026-05-11
U01830,2026-02-08,2026-02-22,1-10,pro,False,
U01831,2026-01-06,2026-01-20,11-50,starter,True,2026-01-15
U01832,2026-03-10,2026-03-24,11-50,business,False,
U01833,2026-04-23,2026-05-07,not_provided,starter,True,2026-05-01
U01834,2026-01-24,2026-02-07,11-50,starter,False,
U01835,2026-05-07,2026-05-21,11-50,business,False,
U01836,2026-04-18,2026-05-02,51-200,starter,True,2026-04-28
U01837,2026-04-29,2026-05-13,not_provided,starter,False,
U01838,2026-03-26,2026-04-09,1-10,pro,False,
U01839,2026-01-15,2026-01-29,51-200,starter,True,2026-01-21
U01840,2026-05-20,2026-06-03,200+,pro,False,
U01841,2026-02-19,2026-03-05,51-200,starter,False,
U01842,2026-01-04,2026-01-18,1-10,business,False,
U01843,2026-03-05,2026-03-19,200+,starter,False,
U01844,2026-03-05,2026-03-19,not_provided,starter,True,2026-03-13
U01845,2026-04-28,2026-05-12,not_provided,starter,True,2026-05-11
U01846,2026-02-23,2026-03-09,200+,starter,False,
U01847,2026-03-21,2026-04-04,51-200,pro,False,
U01848,2026-06-11,2026-06-25,not_provided,starter,True,2026-06-24
U01849,2026-05-14,2026-05-28,1-10,business,False,
